ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,siren,raison_sociale,statut_juridique,sdsei,pole_territorial,utd,nb_adherents,capital_social,phone,email,website,facebook,post_images
11522,"EUSKAL HERRIA HORTIK HARA",,publish,5636,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.392837," -1.283748",500978150,"EUSKAL HERRIA HORTIK HARA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11523,"USTARITZEKO GAZTERIA",,publish,5637,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.205938," -1.174837",502012552,"USTARITZEKO GAZTERIA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11524,"UNION DEPARTEMENTALE DES PREMIERS SECOURS DES PYR ATLANTIQUES",,publish,5638,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.157382," -1.398274",503153017,"UNION DEPARTEMENTALE DES PREMIERS SECOURS DES PYR ATLANTIQUES",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11525,"SILENCE ET VIBRATION",,publish,5639,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.491823," -1.204837",503347189,"SILENCE ET VIBRATION",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11526,BURRUNKA,,publish,5640,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.213748," -1.283749",504479783,BURRUNKA,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11527,"CONSERVATION AMENAGEMENTS PROTECTION EDUCATION NATURE",,publish,5641,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.398473," -1.123847",509069167,"CONSERVATION AMENAGEMENTS PROTECTION EDUCATION NATURE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11528,"SOCIETE GASTRONOMIQUE LATSA",,publish,5642,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.420384," -1.302938",509308607,"SOCIETE GASTRONOMIQUE LATSA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11529,"UNIS VERS L HARMONIE",,publish,5643,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.210384," -1.473928",510070881,"UNIS VERS L HARMONIE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11530,"IXTORIO MIXTERIO",,publish,5644,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.483920," -1.392847",510211683,"IXTORIO MIXTERIO",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11531,"EDUCATION POPULAIRE SAINT BARBE",,publish,5645,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.395837," -1.294837",510293483,"EDUCATION POPULAIRE SAINT BARBE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11532,"ASSOCIATION SPORT ET CULTURE PAYS BASQUE HAIZEA",,publish,5646,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.187384," -1.384738",513175547,"ASSOCIATION SPORT ET CULTURE PAYS BASQUE HAIZEA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11533,"ASSOCIATION UZTARITZEKO SOINULARIAK",,publish,5647,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.295847," -1.273847",513261271,"ASSOCIATION UZTARITZEKO SOINULARIAK",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11534,IRRINTZINA,,publish,5648,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.287384," -1.374837",521354225,IRRINTZINA,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11535,"ESKUZ ESKU MAIN DANS LA MAIN",,publish,5649,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.304738," -1.492837",522178821,"ESKUZ ESKU MAIN DANS LA MAIN",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11536,"CAISSE DE CREDIT MUTUEL D'USTARITZ",,publish,5650,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.374928," -1.283738",523868313,"CAISSE DE CREDIT MUTUEL D'USTARITZ",COOPERATIVES,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11537,"LAPURTARREN BILTZARRA",,publish,5651,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.498273," -1.203847",525390696,"LAPURTARREN BILTZARRA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11538,"ASSOCIATION MIEUX VIVRE MON CANCER",,publish,5652,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.473827," -1.192837",528827736,"ASSOCIATION MIEUX VIVRE MON CANCER",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11539,"ANORACK RECORDS",,publish,5653,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.203948",533246096,"ANORACK RECORDS",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11540,"E.K.T. USTARITZ ( ECOLE DE KARATE TRADITIONNEL D'USTARITZ)",,publish,5654,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.492837," -1.203948",533514410,"E.K.T. USTARITZ ( ECOLE DE KARATE TRADITIONNEL D'USTARITZ)",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11541,HEZKUNTEK,,publish,5655,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.285748," -1.304738",534356506,HEZKUNTEK,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11542,"AEK UZTARITZEKO GAU ESKOLA",,publish,5656,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.129384," -1.123847",534747076,"AEK UZTARITZEKO GAU ESKOLA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11543,"ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT LIBRE SAINT VINCENT",,publish,5657,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.210394," -1.283847",537419624,"ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT LIBRE SAINT VINCENT",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11544,"ASSOCIATION ATARRABI ALAIAK",,publish,5658,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.483738," -1.304738",539713875,"ASSOCIATION ATARRABI ALAIAK",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11545,"AUJOURD'HUI ON SORT",,publish,5659,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.287394," -1.394738",750065146,"AUJOURD'HUI ON SORT",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11546,"LABEL AA",,publish,5660,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.203847," -1.394738",752270819,"LABEL AA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11547,"BUDO PAYS BASQUE",,publish,5661,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.473829," -1.394728",752539171,"BUDO PAYS BASQUE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11548,HAIZEALDE,,publish,5662,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.392847," -1.294837",752936831,HAIZEALDE,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11549,"OFFRE DEVELOP HEBERG DE L'ECO SOCIALE",,publish,5663,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.130394," -1.294837",775637382,"OFFRE DEVELOP HEBERG DE L'ECO SOCIALE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11550,"ASS IKAS CENTRE PEDAGOGIQUE BASQUE",,publish,5664,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.123847",782259386,"ASS IKAS CENTRE PEDAGOGIQUE BASQUE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11551,"ASS POUR LA FORMATION EN MILIEU RURAL",,publish,5665,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.104738," -1.283847",782291199,"ASS POUR LA FORMATION EN MILIEU RURAL",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11552,"PETIT SEMINAIRE ST FRANCOIS",,publish,5666,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.201938," -1.392847",782382139,"PETIT SEMINAIRE ST FRANCOIS",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11553,"OGEC ST JOSEPH",,publish,5667,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.294738," -1.374837",782382147,"OGEC ST JOSEPH",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11554,"OGEC SAINT VINCENT",,publish,5668,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.283947",782382162,"OGEC SAINT VINCENT",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11555,"KAPITO HARRI",,publish,5669,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.294837," -1.473928",782382188,"KAPITO HARRI",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11556,"LES LABOURDINS D'USTARITZ",,publish,5670,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.394738," -1.283948",782382238,"LES LABOURDINS D'USTARITZ",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11557,"AMICALE DES SAPEURS POMPIERS",,publish,5671,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.492847," -1.294738",782382246,"AMICALE DES SAPEURS POMPIERS",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11558,"ARRAUNTARRAK ASSOCIATION",,publish,5672,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.284738",782382253,"ARRAUNTARRAK ASSOCIATION",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11559,"KAKO BERRI",,publish,5673,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.374738",789123304,"KAKO BERRI",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11560,"KASKA 64",,publish,5674,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.203948," -1.203948",789998119,"KASKA 64",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11561,KEEF,,publish,5675,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.374738," -1.394738",793792664,KEEF,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11562,"ASSOCIATION SPORTIVE DE SAINT FRANCOIS XAVIER",,publish,5676,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.204738," -1.284738",797886454,"ASSOCIATION SPORTIVE DE SAINT FRANCOIS XAVIER",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11563,"ASS KIDEKA",,publish,5677,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.273849",797959541,"ASS KIDEKA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11564,"ASS SPORTIVE DU LYCEE SAINT JOSEPH",,publish,5678,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.294738," -1.203948",798664058,"ASS SPORTIVE DU LYCEE SAINT JOSEPH",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11565,"M64 FORMATION",,publish,5679,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.483928," -1.203948",799259924,"M64 FORMATION",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11566,"LA COMPAGNIE NIE",,publish,5680,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.294738," -1.294738",799840822,"LA COMPAGNIE NIE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11567,"CLEA CONCEPTION ET CONSEIL DE LOISIRS EDUCATIFS ACTIFS",,publish,5681,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.203948," -1.394738",807729058,"CLEA CONCEPTION ET CONSEIL DE LOISIRS EDUCATIFS ACTIFS",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11568,ZORTZIKO,,publish,5682,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.294738," -1.294738",808238430,ZORTZIKO,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11569,"LA FROGGIES FAMILY",,publish,5683,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.304738," -1.294738",808511281,"LA FROGGIES FAMILY",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11570,IDEK,,publish,5684,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.294738",810036509,IDEK,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11571,"COOPERATIVE SCOLAIRE XORIAK",,publish,5685,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.294738",814095345,"COOPERATIVE SCOLAIRE XORIAK",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11572,"ASSOCIATION DES CAVALIERS DE TOURISME EQUESTRE",,publish,5686,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.204738," -1.294738",814121331,"ASSOCIATION DES CAVALIERS DE TOURISME EQUESTRE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11573,"COOPERATIVE SCOLAIRE DE L'ECOLE DU CRM",,publish,5687,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.294738",814229183,"COOPERATIVE SCOLAIRE DE L'ECOLE DU CRM",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11574,"AU FIL ET A MESURES",,publish,5688,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.294738",814886024,"AU FIL ET A MESURES",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11575,"FIT & MOVE",,publish,5689,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.294738",817684335,"FIT & MOVE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11576,"MAM LES PETITS PETONS 64",,publish,5690,gd_place,"2025-07-21 19:54:06","2025-07-21 19:54:06",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.294738",820406189,"MAM LES PETITS PETONS 64",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11577,"UNION D'ASSOCIATIONS EK'US",,publish,5691,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.294738",821843208,"UNION D'ASSOCIATIONS EK'US",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11578,"STUDIO DE DANSE COTE COUR",,publish,5692,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.294738",823103478,"STUDIO DE DANSE COTE COUR",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11579,"UZTARITZEKO DENDARIAK",,publish,5693,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.294738",828033811,"UZTARITZEKO DENDARIAK",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11580,RESPYR'ACTION,,publish,5694,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.294738",829197490,RESPYR'ACTION,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11581,"EUSKAL HERRIKO TXISTULARI ELKARTEA IPARRALDEAN",,publish,5695,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.294738",831126891,"EUSKAL HERRIKO TXISTULARI ELKARTEA IPARRALDEAN",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11582,ILDOKA,,publish,5696,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.294738",831996251,ILDOKA,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11583,OKOTODANSE,,publish,5697,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.294738",837527530,OKOTODANSE,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11584,"MILAFRANGAKO INDARRA",,publish,5698,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.384738," -1.294738",838382489,"MILAFRANGAKO INDARRA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11585,"MAM'ZELLES LICORNES",,publish,5699,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.284738," -1.294738",838613339,"MAM'ZELLES LICORNES",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11586,ITURBURUA,,publish,5700,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.069772069902726," -1.1186512176444834",839764727,ITURBURUA,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11587,"COLLECTIF EFLIRKOA",,publish,5701,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.388155518602794," -1.5690715933239239",840870257,"COLLECTIF EFLIRKOA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11588,"COMITE DES FETES D'USTARITZ",,publish,5702,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.25783058663072," -1.1161479556123715",841183890,"COMITE DES FETES D'USTARITZ",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11589,"RODEO 64 DANSE COUNTRY",,publish,5703,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.00559815746116," -1.0062943341268702",841628548,"RODEO 64 DANSE COUNTRY",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11590,"ASSOCIATION D'EDUCATION POPULAIRE SAINTE BARBE",,publish,5704,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.197372402681474," -1.2021999461124295",841992977,"ASSOCIATION D'EDUCATION POPULAIRE SAINTE BARBE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11591,"COMPAGNIE VICTOR DEBRIS",,publish,5705,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.33268273833009," -1.5496950316444433",842872087,"COMPAGNIE VICTOR DEBRIS",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11592,"ACADEMIE DE LA VOIX ET DE LA DIRECTION CHORALE DU PAYS BASQUE",,publish,5706,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.295051296990884," -1.1425241166498237",843526575,"ACADEMIE DE LA VOIX ET DE LA DIRECTION CHORALE DU PAYS BASQUE",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11593,"LA MACHINE A PINGOUINS LA MAQUINA DE HACER PINGUINOS",,publish,5707,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.420387443305934," -1.4992732182779287",844034868,"LA MACHINE A PINGOUINS LA MAQUINA DE HACER PINGUINOS",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11594,OCEANTHROPOS,,publish,5708,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.1932575400573," -1.0652618702776357",848789822,OCEANTHROPOS,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11595,"KUTUN ELKARTEA",,publish,5709,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.28008659084382," -1.0939287161196383",849387501,"KUTUN ELKARTEA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11596,"UZTARITZEKO ELKARTEEN BATASUNA UNION DES ASSOCIATIONS D'USTARITZ",,publish,5710,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.105117158423376," -0.9553422537839645",849725668,"UZTARITZEKO ELKARTEEN BATASUNA UNION DES ASSOCIATIONS D'USTARITZ",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11597,"COMITE DE JUMELAGE USTARITZ-TOLOSA",,publish,5711,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.259566019068636," -1.3489755796677967",849780580,"COMITE DE JUMELAGE USTARITZ-TOLOSA",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11598,"CORPS ET MOUVEMENT",,publish,5712,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.31647042354449," -1.3254840332173674",850371550,"CORPS ET MOUVEMENT",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11599,ATERPEA,,publish,5713,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.34203443683285," -1.6873443222861684",851379248,ATERPEA,ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
11600,"AGUR ANIMALIAK",,publish,5714,gd_place,"2025-07-21 19:54:07","2025-07-21 19:54:07",,,,0,,,USTARITZ,Nouvelle-Aquitaine,France,64480,43.221583483607944," -1.217623721411528",851836825,"AGUR ANIMALIAK",ASSOCIATIONS,Nive-Nivelle,ERROBI,"UTD Labourd",,,,,,,
